SFM Id,Allergens,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
87320, Ingredient 1590, Ingredient 1601, Ingredient 9338, Ingredient 10541, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87324, Ingredient 124, Ingredient 201, Ingredient 1589, Ingredient 1605, Ingredient 1997, Ingredient 2023, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 28559, Ingredient 38080, Ingredient 41609, Ingredient 61707, Ingredient 83935, Ingredient 133629, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87327, Ingredient 201, Ingredient 7500, Ingredient 9314, Ingredient 9315, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87329, Ingredient 124, Ingredient 1149, Ingredient 1586, Ingredient 1590, Ingredient 1601, Ingredient 1604, Ingredient 2023, Ingredient 7431, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87330, Ingredient 1610, Ingredient 9289, Ingredient 227, Ingredient 68, Ingredient 201, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87331, Ingredient 2042, Ingredient 4550, Ingredient 5272, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87335, Ingredient 2819, Ingredient 2908, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87337, Ingredient 124, Ingredient 1590, Ingredient 144962, Ingredient 3793, Ingredient 7086, Ingredient 9116, Ingredient 9310, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87338, Ingredient 9685, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87339, Ingredient 1590, Ingredient 144962, Ingredient 1601, Ingredient 1610, Ingredient 2023, Ingredient 8376, Ingredient 10541, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87342, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 1590, Ingredient 1598, Ingredient 1613, Ingredient 3793, Ingredient 5405, Ingredient 6416, Ingredient 6509, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 28559, Ingredient 38080, Ingredient 44465, Ingredient 61707, Ingredient 73771, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87345, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 215, Ingredient 607, Ingredient 634, Ingredient 1589, Ingredient 1802, Ingredient 1997, Ingredient 5405, Ingredient 6416, Ingredient 7737, Ingredient 9308, Ingredient 9314, Ingredient 9338, Ingredient 9344, Ingredient 13891, Ingredient 24061, Ingredient 28559, Ingredient 33173, Ingredient 38080, Ingredient 44465, Ingredient 6509, Ingredient 6020, Ingredient 859, Ingredient 2142, Ingredient 33172, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87346, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 183, Ingredient 184, Ingredient 263, Ingredient 1453, Ingredient 1586, Ingredient 1589, Ingredient 1590, Ingredient 1598, Ingredient 1601, Ingredient 1609, Ingredient 1802, Ingredient 1826, Ingredient 1827, Ingredient 1893, Ingredient 1964, Ingredient 1997, Ingredient 2009, Ingredient 2536, Ingredient 5236, Ingredient 7086, Ingredient 7454, Ingredient 9341, Ingredient 9344, Ingredient 9348, Ingredient 28559, Ingredient 44465, Ingredient 61707, Ingredient 73771, Ingredient 95438, Ingredient 5405, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 38080, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87347, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 607, Ingredient 1153, Ingredient 1589, Ingredient 5405, Ingredient 6416, Ingredient 7454, Ingredient 7737, Ingredient 9314, Ingredient 9344, Ingredient 13891, Ingredient 24061, Ingredient 28559, Ingredient 38080, Ingredient 61707, Ingredient 73771, Ingredient 95438, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87349, Ingredient 201, Ingredient 459, Ingredient 615, Ingredient 1609, Ingredient 6096, Ingredient 7086, Ingredient 9274, Ingredient 9276, Ingredient 9314, Ingredient 10537, Ingredient 131996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87350, Ingredient 4550, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87352, Ingredient 1604, Ingredient 9300, Ingredient 61707, Ingredient 1586, Ingredient 9296, Ingredient 9348, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87353, Ingredient 145, Ingredient 33172, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87354, Ingredient 183, Ingredient 184, Ingredient 193, Ingredient 201, Ingredient 263, Ingredient 1605, Ingredient 2819, Ingredient 5467, Ingredient 61707, Ingredient 1598, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87356, Ingredient 598, Ingredient 1586, Ingredient 1589, Ingredient 1605, Ingredient 5468, Ingredient 8469, Ingredient 9314, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87357, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87360, Ingredient 2013, Ingredient 5248, Ingredient 5467, Ingredient 6149, Ingredient 7086, Ingredient 9274, Ingredient 9314, Ingredient 124, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87365, Ingredient 263, Ingredient 459, Ingredient 1590, Ingredient 7086, Ingredient 33173, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87366, Ingredient 1586, Ingredient 6509, Ingredient 7086, Ingredient 9310, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87367, Ingredient 1586, Ingredient 5467, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87368, Ingredient 124, Ingredient 459, Ingredient 1589, Ingredient 3793, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87369, Ingredient 5468, Ingredient 44465, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87370, Ingredient 614, Ingredient 1590, Ingredient 7086, Ingredient 8376, Ingredient 33173, Ingredient 100613, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87374, Ingredient 1598, Ingredient 3793, Ingredient 5986, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87375, Ingredient 1589, Ingredient 1592, Ingredient 1605, Ingredient 1827, Ingredient 51508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87378, Ingredient 124, Ingredient 227, Ingredient 1610, Ingredient 2042, Ingredient 6657, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87380, Ingredient 240, Ingredient 1609, Ingredient 5272, Ingredient 7086, Ingredient 8469, Ingredient 9348, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87383, Ingredient 201, Ingredient 240, Ingredient 800, Ingredient 1589, Ingredient 1592, Ingredient 1615, Ingredient 2023, Ingredient 3793, Ingredient 5986, Ingredient 9341, Ingredient 9348, Ingredient 10541, Ingredient 12522, Ingredient 44465, Ingredient 103637, Ingredient 134800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87384, Ingredient 1590, Ingredient 9308, Ingredient 10539, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87386, Ingredient 124, Ingredient 144962, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87388, Ingredient 227, Ingredient 634, Ingredient 1590, Ingredient 1592, Ingredient 1601, Ingredient 1610, Ingredient 1826, Ingredient 2023, Ingredient 5468, Ingredient 2269, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87390, Ingredient 1802, Ingredient 2008, Ingredient 5986, Ingredient 7086, Ingredient 9337, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87394, Ingredient 263, Ingredient 1604, Ingredient 4550, Ingredient 6096, Ingredient 41609, Ingredient 51508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87395, Ingredient 1605, Ingredient 3793, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87396, Ingredient 1605, Ingredient 5986, Ingredient 24061, Ingredient 44465, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87397, Ingredient 9314, Ingredient 124737, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87402, Ingredient 2042, Ingredient 4550, Ingredient 5467, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87404, Ingredient 1149, Ingredient 1594, Ingredient 1611, Ingredient 6509, Ingredient 2269, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87406, Ingredient 1609, Ingredient 3793, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87407, Ingredient 5986, Ingredient 7086, Ingredient 9314, Ingredient 12522, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87409, Ingredient 201, Ingredient 263, Ingredient 1605, Ingredient 1613, Ingredient 1827, Ingredient 1997, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 38080, Ingredient 83935, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87410, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 62, Ingredient 149, Ingredient 190, Ingredient 459, Ingredient 1453, Ingredient 1588, Ingredient 1595, Ingredient 1598, Ingredient 1613, Ingredient 1826, Ingredient 1827, Ingredient 1964, Ingredient 1997, Ingredient 2023, Ingredient 2195, Ingredient 2536, Ingredient 4637, Ingredient 5405, Ingredient 6416, Ingredient 7086, Ingredient 7454, Ingredient 7737, Ingredient 9276, Ingredient 9277, Ingredient 9314, Ingredient 9315, Ingredient 12522, Ingredient 13891, Ingredient 24061, Ingredient 28559, Ingredient 38080, Ingredient 44465, Ingredient 61707, Ingredient 73771, Ingredient 81751, Ingredient 95438, Ingredient 130118, Ingredient 133629, Ingredient 227, Ingredient 11996, Ingredient 133273, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87411, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 1590, Ingredient 1601, Ingredient 1802, Ingredient 1997, Ingredient 5405, Ingredient 6416, Ingredient 7737, Ingredient 9276, Ingredient 9277, Ingredient 9314, Ingredient 13891, Ingredient 38080, Ingredient 73771, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87412, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 240, Ingredient 607, Ingredient 1453, Ingredient 1588, Ingredient 1589, Ingredient 1997, Ingredient 5405, Ingredient 6416, Ingredient 7454, Ingredient 7737, Ingredient 9276, Ingredient 9277, Ingredient 9314, Ingredient 13891, Ingredient 28559, Ingredient 38080, Ingredient 44465, Ingredient 61707, Ingredient 73771, Ingredient 95438, Ingredient 130118, Ingredient 68258, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87414, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 62, Ingredient 459, Ingredient 1589, Ingredient 1595, Ingredient 1598, Ingredient 1613, Ingredient 1826, Ingredient 1827, Ingredient 1997, Ingredient 2009, Ingredient 2023, Ingredient 5405, Ingredient 6416, Ingredient 7086, Ingredient 7454, Ingredient 7737, Ingredient 9276, Ingredient 9277, Ingredient 9314, Ingredient 9338, Ingredient 13891, Ingredient 24061, Ingredient 28559, Ingredient 38080, Ingredient 61707, Ingredient 73771, Ingredient 95438, Ingredient 130118, Ingredient 8469, Ingredient 9315, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87415, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 185, Ingredient 1605, Ingredient 1610, Ingredient 1613, Ingredient 24061, Ingredient 28559, Ingredient 61707, Ingredient 130118, Ingredient 5405, Ingredient 6416, Ingredient 7737, Ingredient 13891, Ingredient 38080, Ingredient 1802, Ingredient 1995, Ingredient 2023, Ingredient 9276, Ingredient 9277, Ingredient 11996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87420, Ingredient 1615, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87421, Ingredient 613, Ingredient 2023, Ingredient 2288, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87425, Ingredient 1605, Ingredient 1607, Ingredient 8376, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87426, Ingredient 1586, Ingredient 1592, Ingredient 1605, Ingredient 5538, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87428, Ingredient 607, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87430, Ingredient 1590, Ingredient 1607, Ingredient 9308, Ingredient 9314, Ingredient 9315, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87431, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87432, Ingredient 1589, Ingredient 144962, Ingredient 1605, Ingredient 1990, Ingredient 9310, Ingredient 28772, Ingredient 131996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87433, Ingredient 1589, Ingredient 1596, Ingredient 1598, Ingredient 1602, Ingredient 1990, Ingredient 8469, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87435, Ingredient 614, Ingredient 1589, Ingredient 1605, Ingredient 2023, Ingredient 6096, Ingredient 7044, Ingredient 9308, Ingredient 9342, Ingredient 9344, Ingredient 44465, Ingredient 51508, Ingredient 131996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87436, Ingredient 33173, Ingredient 51508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87437, Ingredient 8376, Ingredient 9344, Ingredient 2269, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87439, Ingredient 1586, Ingredient 1605, Ingredient 5986, Ingredient 6509, Ingredient 9308, Ingredient 9314, Ingredient 28559, Ingredient 44465, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87440, Ingredient 62, Ingredient 1827, Ingredient 6841, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87441, Ingredient 1802, Ingredient 5236, Ingredient 5272, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87445, Ingredient 201, Ingredient 263, Ingredient 459, Ingredient 607, Ingredient 1842, Ingredient 1886, Ingredient 2290, Ingredient 3793, Ingredient 4617, Ingredient 7813, Ingredient 9297, Ingredient 9314, Ingredient 14005, Ingredient 24045, Ingredient 26014, Ingredient 33172, Ingredient 51508, Ingredient 132762, Ingredient 91958, Ingredient 614, Ingredient 634, Ingredient 1589, Ingredient 133714, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87446, Ingredient 1586, Ingredient 2023, Ingredient 26137, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87447, Ingredient 124, Ingredient 800, Ingredient 8140, Ingredient 9275, Ingredient 10541, Ingredient 20806, Ingredient 32880, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87453, Ingredient 800, Ingredient 9116, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87461, Ingredient 124, Ingredient 201, Ingredient 1605, Ingredient 5467, Ingredient 83935, Ingredient 5986, Ingredient 24816, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87463, Ingredient 1602, Ingredient 2042, Ingredient 2052, Ingredient 9314, Ingredient 121146, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87473, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87474, Ingredient 227, Ingredient 240, Ingredient 800, Ingredient 1596, Ingredient 1615, Ingredient 2270, Ingredient 6841, Ingredient 9310, Ingredient 12522, Ingredient 4929, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87476, Ingredient 3565, Ingredient 4550, Ingredient 4701, Ingredient 33173, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87477, Ingredient 1605, Ingredient 6841, Ingredient 9314, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87483, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87485, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87488, Ingredient 1605, Ingredient 4928, Ingredient 5468, Ingredient 95426, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
